iyear,imonth,iday,country,country_txt,success,suicide,attacktype1,attacktype1_txt,gname,gsubname,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte
2016,11,11,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,3,0,0,0
2016,11,14,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,2,0,0,5,0,0
2016,11,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,9,0,0,0,0,0
2016,11,15,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,1,0,0,8,0,0
2016,11,15,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,13,0,0,0,0,0
2016,11,15,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2016,11,15,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2016,11,15,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2016,11,15,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2016,11,15,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2016,11,15,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2016,11,15,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2016,11,15,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2016,11,15,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2016,11,18,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2016,11,18,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2016,11,18,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,1,0,0,0
2016,11,19,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2016,11,19,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2016,11,21,37,Cameroon,0,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2016,11,21,37,Cameroon,1,0,9,Unknown,Boko Haram,,6,0,0,0,0,0
2016,11,22,37,Cameroon,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2016,11,23,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,0,0,0
2016,11,23,147,Nigeria,1,0,5,Hostage Taking (Barricade Incident),Boko Haram,,5,0,0,0,0,0
2016,11,23,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2016,11,23,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2016,11,24,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,4,0,0
2016,11,24,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,2,0,0,2,0,0
2016,11,26,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,5,0,0
2016,11,26,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,30,0,30,0,0,0
2016,12,4,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,14,0,13,3,0,0
2016,12,9,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,59,0,2,177,0,0
2016,12,11,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,17,0,0
2016,12,12,147,Nigeria,1,0,1,Assassination,Boko Haram,,3,0,0,0,0,0
2016,12,15,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2016,12,18,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,0,0,0
2016,12,25,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2016,12,25,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,3,0,1,5,0,0
2016,12,25,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2016,12,25,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2016,12,25,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2016,12,26,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2016,12,29,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,0,0,0
2016,12,29,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,0,0,0
2016,12,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,15,0,15,4,0,0
2016,12,30,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,0,0,0
2016,12,30,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,0,0,0
2016,12,31,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,1,0,0
2016,12,31,146,Niger,1,0,9,Unknown,Boko Haram,,15,0,12,7,0,0
2017,1,3,147,Nigeria,0,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2017,1,4,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,3,0,3,0,0,0
2017,1,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,Al-Barnawi faction,20,0,15,0,0,0
2017,1,8,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,4,0,3,0,0,0
2017,1,8,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,0,0,0
2017,1,8,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,0,0,0
2017,1,9,123,Mali,1,0,5,Hostage Taking (Barricade Incident),Boko Haram,,0,0,0,0,0,0
2017,1,11,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,1,0,0
2017,1,11,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,1,0,0,0,0,0
2017,1,12,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,2,0,0,0,0,0
2017,1,13,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,9,0,3,14,0,0
2017,1,13,147,Nigeria,1,0,2,Armed Assault,Boko Haram,Al-Barnawi faction,13,0,10,27,0,0
2017,1,15,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,7,0,7,0,0,0
2017,1,16,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,Shekau faction,2,0,1,9,0,0
2017,1,16,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,Shekau faction,2,0,1,8,0,0
2017,1,18,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2017,1,19,147,Nigeria,1,0,9,Unknown,Boko Haram,,8,0,8,1,0,0
2017,1,21,146,Niger,1,0,7,Facility/Infrastructure Attack,Boko Haram,Al-Barnawi faction,2,0,0,7,0,0
2017,1,23,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,3,0,0,0,0,0
2017,1,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,Al-Barnawi faction,3,0,0,0,0,0
2017,1,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,15,0,0,9,0,0
2017,1,31,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,0,0,0,0
2017,1,31,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,1,31,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,0,0,0
2017,1,31,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,1,0,0
2017,1,31,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,7,0,3,7,0,0
2017,2,5,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,2,0,0,0,0,0
2017,2,7,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,Shekau faction,1,0,1,0,0,0
2017,2,10,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,7,0,0,19,0,0
2017,2,10,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,0,0,0
2017,2,11,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2017,2,13,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,1,1,0,0
2017,2,15,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,1,0,0
2017,2,16,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2017,2,16,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,2,17,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,4,0,2,8,0,0
2017,2,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,9,0,0
2017,2,22,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,2,0,0
2017,2,22,147,Nigeria,1,0,2,Armed Assault,Boko Haram,Al-Barnawi faction,10,0,3,0,0,0
2017,2,22,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2017,2,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,18,0,0,0
2017,3,3,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,3,0,0,0
2017,3,15,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,6,0,4,16,0,0
2017,3,15,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,0,0,0,0
2017,3,18,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,7,0,3,8,0,0
2017,3,24,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,Al-Barnawi faction,0,0,0,0,0,0
2017,3,24,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2017,3,28,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2017,3,28,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2017,3,28,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2017,3,30,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,Al-Barnawi faction,0,0,0,0,0,0
2017,3,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,11,0,0
2017,3,30,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,6,0,1,9,0,0
2017,3,30,147,Nigeria,1,0,9,Unknown,Boko Haram,,3,0,0,3,0,0
2017,3,31,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,Al-Barnawi faction,1,0,0,0,0,0
2017,4,2,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2017,4,2,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,1,0,0
2017,4,2,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,4,3,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2017,4,5,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,7,0,0,0,0,0
2017,4,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,Al-Barnawi faction,0,0,0,0,0,0
2017,4,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,Al-Barnawi faction,4,0,0,5,0,0
2017,4,7,147,Nigeria,1,0,9,Unknown,Boko Haram,,5,0,0,0,0,0
2017,4,8,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,5,0,1,23,0,0
2017,4,8,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,8,0,0,0,0,0
2017,4,9,146,Niger,1,0,2,Armed Assault,Boko Haram,,57,0,57,17,0,0
2017,4,10,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2017,4,12,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,2,1,0,0
2017,4,17,147,Nigeria,1,0,2,Armed Assault,Boko Haram,Al-Barnawi faction,9,0,0,5,0,0
2017,4,18,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,1,0,0,7,0,0
2017,4,19,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,4,0,1,4,0,0
2017,4,19,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,0,0,0
2017,4,21,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,3,0,0,2,0,0
2017,4,24,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,3,0,0,0
2017,4,24,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,4,0,1,2,0,0
2017,4,24,37,Cameroon,1,0,3,Bombing/Explosion,Boko Haram,,3,0,0,5,0,0
2017,4,26,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,4,26,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,4,26,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,1,0,0
2017,4,27,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,Al-Barnawi faction,6,0,1,40,0,0
2017,4,27,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,15,0,15,0,0,0
2017,4,28,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,1,0,0
2017,5,3,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,3,1,0,0
2017,5,4,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,7,0,2,6,0,0
2017,5,5,42,Chad,1,0,9,Unknown,Boko Haram,,49,0,40,0,0,0
2017,5,13,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,4,0,3,1,0,0
2017,5,9,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,2,0,0,0,0,0
2017,5,13,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,10,0,4,0,0,0
2017,5,15,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2017,5,15,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,5,0,3,6,0,0
2017,5,17,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,1,0,0,0
2017,5,18,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,3,3,0,0
2017,5,20,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,5,20,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,4,0,0,0,0,0
2017,5,20,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,40,0,0
2017,5,20,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,4,0,2,0,0,0
2017,5,23,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,3,0,3,0,0,0
2017,5,24,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,3,0,0,0
2017,5,24,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2017,5,24,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,2,0,0,0,0,0
2017,5,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2017,5,29,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,5,0,0,0,0,0
2017,5,30,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,5,31,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,14,0,0,0,0,0
2017,6,1,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,2,0,0
2017,6,2,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,11,0,2,30,0,0
2017,6,7,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,Shekau faction,4,0,3,1,0,0
2017,6,7,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,Shekau faction,7,0,1,18,0,0
2017,6,7,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,Shekau faction,3,0,1,3,0,0
2017,6,7,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,Shekau faction,2,0,1,3,0,0
2017,6,7,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,2,0,0
2017,6,8,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,4,0,0,0,0,0
2017,6,8,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,2,0,0,3,0,0
2017,6,8,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,6,9,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,6,9,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2017,6,9,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,2,0,0
2017,6,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,0,0,0
2017,6,10,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2017,6,10,37,Cameroon,0,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,6,10,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2017,6,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,5,0,0
2017,6,11,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,2,0,0,5,0,0
2017,6,11,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,0,0,0
2017,6,14,147,Nigeria,0,0,9,Unknown,Boko Haram,,0,0,0,0,0,0
2017,6,18,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,8,0,1,4,0,0
2017,6,18,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,6,0,1,4,0,0
2017,6,18,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,3,0,0
2017,6,18,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2017,6,18,147,Nigeria,1,0,9,Unknown,Boko Haram,,3,0,0,0,0,0
2017,6,18,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,17,0,12,0,0,0
2017,6,19,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2017,6,20,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,Shekau faction,3,0,0,6,0,0
2017,6,20,37,Cameroon,1,0,3,Bombing/Explosion,Boko Haram,,1,0,0,1,0,0
2017,6,21,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,3,0,0,0,0,0
2017,6,21,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,10,0,2,0,0,0
2017,6,23,37,Cameroon,0,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,6,25,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,2,0,0
2017,6,25,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,5,0,1,6,0,0
2017,6,25,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,5,0,1,5,0,0
2017,6,25,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,6,25,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,6,26,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,6,26,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,6,26,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,0,0,0
2017,6,27,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,5,0,5,0,0,0
2017,6,27,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2017,6,28,146,Niger,1,1,3,Bombing/Explosion,Boko Haram,,4,0,2,11,0,0
2017,6,28,147,Nigeria,0,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2017,6,28,147,Nigeria,0,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2017,6,28,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2017,6,29,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,4,0,0,3,0,0
2017,6,30,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,3,0,2,0,0,0
2017,7,1,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,5,0,4,2,0,0
2017,6,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,5,0,0,0
2017,7,2,146,Niger,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,9,0,0,0,0,0
2017,7,3,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,5,0,1,10,0,0
2017,7,3,147,Nigeria,0,0,2,Armed Assault,Boko Haram,Al-Barnawi faction; Nur faction,0,0,0,0,0,0
2017,7,3,147,Nigeria,1,0,2,Armed Assault,Boko Haram,Al-Barnawi faction; Nur faction,4,0,3,0,0,0
2017,7,4,147,Nigeria,1,0,2,Armed Assault,Boko Haram,Al-Barnawi faction,0,0,0,2,0,0
2017,7,5,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2017,7,7,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2017,7,11,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,6,0,1,6,0,0
2017,7,11,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,6,0,1,6,0,0
2017,7,11,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,6,0,1,6,0,0
2017,7,11,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,5,0,1,5,0,0
2017,7,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,2,0,0,0
2017,7,6,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2017,7,12,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,14,0,2,41,0,0
2017,7,15,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,1,0,0
2017,7,17,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,9,0,1,15,0,0
2017,7,17,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2017,7,17,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,7,18,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,7,19,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2017,7,22,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,3,0,3,0,0,0
2017,7,22,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2017,7,23,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,5,0,2,15,0,0
2017,7,23,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,7,23,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,0,0,0,0
2017,7,23,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,5,0,3
2017,7,24,37,Cameroon,1,0,9,Unknown,Boko Haram,,2,0,0,0,0,0
2017,7,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,8,0,0,0,0,0
2017,7,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2017,7,24,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,1,0,0
2017,7,25,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,Al-Barnawi faction,69,0,0,0,0,0
2017,7,26,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,2,0,0,0,0,0
2017,7,27,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,0,9,0,0
2017,7,28,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,14,0,1,24,0,0
2017,7,28,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,5,0,4,0,0,0
2017,7,31,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,1,0,0
2017,7,31,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2017,7,31,147,Nigeria,0,0,9,Unknown,Boko Haram,,0,0,0,0,0,0
2017,7,31,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,3,0,0,0,0,0
2017,8,2,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,7,0,1,3,0,0
2017,8,4,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,8,4,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,8,4,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,8,4,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,3,2,0,0
2017,8,5,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,8,0,1,4,0,0
2017,8,5,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2017,8,5,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,2,0,0,4,0,0
2017,8,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,14,0,0,0,0,0
2017,8,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,17,0,0,0,0,0
2017,8,6,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,0,0,0
2017,8,10,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2017,8,12,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2017,8,12,147,Nigeria,1,0,9,Unknown,Boko Haram,,2,0,0,0,0,0
2017,8,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2017,8,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2017,8,15,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,28,0,1,42,0,0
2017,8,15,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,41,0,0
2017,8,15,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,3,0,0,0,0,0
2017,8,16,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,1,0,1,0,0,0
2017,8,16,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,1,0,1,0,0,0
2017,8,16,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2017,8,20,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,2,0,0,3,0,0
2017,8,22,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,5,0,1,0,0,0
2017,8,23,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
